"id","hip","hd","hr","gl","bf","proper","ra","dec","dist","pmra","pmdec","rv","mag","absmag","spect","ci","x","y","z","vx","vy","vz","rarad","decrad","pmrarad","pmdecrad","bayer","flam","con","comp","comp_primary","base","lum","var","var_min","var_max"
40834,40949,72354,,"","","","8.357275",-80.707452,212.3142,-23.1,29.55,0,8.91,2.275,"A0V",0.078,"-19.839722",27.959723,-209.527943,"2.02-06","3.824-05","4.91-06","2.18792950907035","-1.40861077345363","-1.11991960208333-07","1.43262442-07","",,"Cha",1,40834,"","10.7151930523761","",,
5258,5269,6585,,"","","","1.122551",43.523545,80.3859,94.99,-15.2,0,7.26,2.734,"F5",0.403,"55.788116",16.884177,55.357958,"-6.82-06","3.661-05","-4.29-06","0.293883103589508","0.759629157197809","4.60524515159722-07","-7.3691679-08","",,"And",1,5258,"","7.02101660240314","",,
73203,73430,132773,,"","","","15.006141",18.712933,311.5265,-27.02,14.26,0,9.55,2.083,"K0",0.613,"-208.302235",-208.97303,99.946046,"-2.402-05","3.37-05","2.04-05","3.92859843877926","0.326602287926263","-1.30996656486111-07","6.913443-08","",,"Boo",1,73203,"","12.7879226293585","",,
56892,57063,,,"","","","11.698222",15.800171,452.4887,-12.34,-20.49,0,9.02,0.742,"K2",1.23,"-434.034285",34.362521,123.205033,"-1.006-05","2.795-05","-4.325-05","3.06258740352243","0.275765002789674","-5.98260081805556-08","-9.9338323-08","",,"Leo",1,56892,"","43.9744078447369","",,
81558,81808,150496,,"","","","16.70875",-29.391214,156.4945,28.73,1.09,0,9.47,3.498,"F7V",0.524,"-45.220648",-128.634937,-76.802829,"2.043-05","-7.61-06","7.2-07","4.37434046976099","-0.512973448760896","1.39286970423611-07","5.284469-09","",,"Sco",1,81558,"","3.47376151972653","",,
103722,104057,200745,,"","","","21.081282",12.444815,90.1713,-28.59,-26.65,0,7.65,2.875,"F2",0.396,"63.573335",-60.923706,19.431841,"-6.83-06","-1.076-05","-1.138-05","5.51906662517798","0.217202994475106","-1.38608231270833-07","-1.29202845-07","",,"Del",1,103722,"","6.16595001861482","",,
9607,9629,12724,,"","","","2.062759",-40.469094,44.0335,377.35,41.75,43,8.69,5.471,"G8V",0.722,"28.731839",17.224045,-28.579655,"-7.76-06","8.926-05","-2.176-05","0.540029011638706","-0.706318942915029","1.82944442357639-06","2.02409711-07","",,"Phe",1,9607,"","0.564416888175142","",,
7085,7099,9404,,"","","","1.524887",-44.65609,96.3391,-69.64,-31.58,0,7.86,2.941,"F3V",0.4,"63.141005",26.637049,-67.711914,"3.09-06","-3.4-05","-1.049-05","0.399214399787838","-0.7793958086614","-3.37624247138889-07","-1.5310416-07","",,"Phe",1,7085,"","5.80229759981874","",,
7290,7304,,,"","","","1.567274",-29.299824,65.8328,32.24,-16.09,0,11.99,7.898,"",,"52.645564",22.900907,-32.217241,"-6.41-06","8.43-06","-4.48-06","0.410311334659393","-0.511378406557059","1.56303930611111-07","-7.8006521-08","",,"Scl",1,7290,"","0.0603670564785845","",,
78947,79187,145204,,"","","","16.161501",0.819842,500,-7.96,-21.17,0,6.68,-1.815,"K2",1.36,"-231.450151",-443.147431,7.154231,"-1.744-05","8.28-06","-5.131-05","4.23107113832727","0.01430895094326","-3.85911689722222-08","-1.02635056-07","",,"Ser",1,78947,"","463.446919736288","",,
119151,,,,"NN 4005","","","17.404677",-4.366224,18.8679,-235.64,-109.88,0,12.19,10.811,"M2",1.51,"-2.920271",-18.58511,-1.436437,"-2.117-05","4.1-06","-1.002-05","4.55653391025216","-0.0762049806636","-1.14241495686111-06","-5.32713272-07","",,"",1,119151,"","0.00412667246322936","",,
82531,82783,152424,,"","","","16.917592",-42.090831,714.2857,-0.68,-2.72,-47.6,6.3,-2.969,"O9Ia",0.396,"-148.202672",-508.919013,-478.791039,"9.61-06","4.14-05","2.564-05","4.42901513415359","-0.734623579385655","-3.29673302777778-09","-1.3186932-08","",,"Sco",1,82531,"","1341.52879826613","",,
89328,89606,167788,,"","","","18.286017",-7.218437,165.5629,0.6,-22.28,0,8.61,2.515,"A2",0.476,"12.287457",-163.790449,-20.803388,"3.1-07","2.28-06","-1.774-05","4.78726809345272","-0.12598549214427","2.90888208333333-09","-1.08016488-07","",,"Ser",1,89328,"","8.59013521505395","",,
99870,100193,228911,,"","","","20.322698",40.887906,628.9308,-2.45,-5.9,-8.6,8.48,-0.513,"B2+...",0.283,"271.630807",-390.237083,411.686261,"-3.2-06","-8.47-06","-1.936-05","5.32046989906807","0.713628583714939","-1.18779351736111-08","-2.8604007-08","",,"Cyg",1,99870,"","139.701156054122","V470",8.51,8.45
109591,109937,211388,8498,"","1    Lac","","22.26616",37.748737,190.4762,8.74,0.76,-8,4.14,-2.259,"K3III",1.447,"135.358669",-66.041055,116.609456,"-2.66-06","1.028-05","-4.45-06","5.82926699576126","0.658839742240101","4.23727156805555-08","3.684583-09","",1,"Lac",1,109591,"","697.589604332805","",,
81802,82053,151328,,"","","","16.760865",27.177049,105,-5.13,5.35,0,8.52,-11.48,"K5",1.53,"-28355.507724",-84319.843903,45674.162345,"-0.00197959","0.00191546","0.0023072","4.38798421337926","0.474328993953396","-2.48709418125-08","2.5937531-08","",,"Her",1,81802,"","3404081.89701001","",,
83196,83452,153941,,"","","","17.055346",-19.492515,229.3578,-38.22,-53.72,0,8,1.197,"K1III",1.224,"-52.927999",-209.633807,-76.532962,"-3.632-05","2.973-05","-5.631-05","4.46507920866185","-0.340208563866704","-1.85295788708333-07","-2.60441909-07","",,"Oph",1,83196,"","28.9201139621549","",,
59161,59343,105762,,"","","","12.173547",-14.17913,131.5789,-60.19,5.65,0,8.54,2.944,"G1V",0.585,"-127.438654",-5.794083,-32.230809,"-2.63-06","3.831-05","3.49-06","3.18702710766815","-0.247472497320245","-2.91809354326389-07","2.7391972-08","",,"Crv",1,59161,"","5.78628738817952","",,
9634,9656,12518,,"","","","2.070321",51.967787,141.0437,27.54,-18.07,-1.9,6.66,0.913,"B8",-0.037,"74.442931",44.826879,111.095101,"-2.4-06","2.053-05","-9.14-06","0.542008688279767","0.90700899544897","1.33517687625-07","-8.7605832-08","",,"Per",1,9634,"","37.5664364614459","",,
56524,56693,,,"","","","11.624651",61.510038,353.3569,-7.18,10.04,0,9.56,1.819,"K0",0.959,"-167.739789",16.536441,310.565627,"1.625-05","1.076-05","8.2-06","3.04332661741581","1.07355269290881","-3.48096222638889-08","4.8675293-08","",,"UMa",1,56524,"","16.3079736102359","",,
70145,70368,125631,,"","","","14.39712",-68.858876,207.9002,-38.5,-26.28,0,9.84,3.251,"F2V",0.48,"-60.695539",-44.027748,-193.907458,"-2.79-06","4.591-05","-9.55-06","3.76915728178391","-1.20181410082906","-1.86653267013889-07","-1.27409035-07","",,"Cir",1,70145,"","4.36113971393065","",9.89,9.78
14654,14690,19938,,"","","","3.16304",-55.487501,320.5128,-20.72,-12.17,0,7.64,0.111,"K3/K4III",1.429,"122.813044",133.771497,-264.103385,"1.318-05","-3.325-05","-1.071-05","0.828081830032797","-0.96843959326596","-1.00453394611111-07","-5.9001824-08","",,"Hor",1,14654,"","78.6321227458418","",,
60754,60943,,,"","","","12.49118",11.138897,884.9558,-34.99,6.51,0,9.25,-0.485,"K5",1.38,"-861.115871",-111.345856,170.962936,"-1.39-05","0.00014956","2.74-05","3.27018334068232","0.194410432161988","-1.69636306826389-07","3.156137-08","",,"Vir",1,60754,"","136.144468246595","",,
28338,28409,40672,,"","","","6.000314",-8.107545,105,-2.64,-4.85,0,6.65,-13.35,"K0",1.529,"-8.140623",99000.509074,-14103.160526,"0.00127982","-0.00033148","-0.00232764","1.57087855600804","-0.141503357742801","-1.27990811666667-08","-2.3513463-08","",,"Mon",1,28338,"","19054607.1796325","",,
93,93,224839,,"","","","0.01949",-0.076098,61.1995,54.94,-73.28,0,8.12,4.186,"F8V",0.619,"61.198649",0.312274,-0.081283,"-1.1-07","1.63-05","-2.174-05","0.00510257462056585","-0.00132816762531875","2.66356636097222-07","-3.55271465-07","",,"Psc",1,93,"","1.84331687950575","",,
73699,73927,133670,5620,"","","","15.107539",-22.03183,58.072,69.94,-52.06,5,6.13,2.31,"K0III",1.04,"-36.977922",-39.12096,-21.78408,"1.483-05","-1.297-05","-1.55-05","3.95514438093852","-0.384527972447518","3.39078688180556-07","-2.52394002-07","",,"Lib",1,73699,"","10.3752841581801","",,
114306,114668,,,"","","","23.229709",-85.009435,529.1005,7.31,0.42,0,9.26,0.642,"M...",1.092,"45.094643",-9.219026,-527.094699,"4.81-06","1.815-05","9-08","6.08152353109895","-1.4836945291831","3.54398800486111-08","2.036217-09","",,"Oct",1,114306,"","48.2169793900618","",,
108893,109239,209939,,"","","","22.130304",-38.755026,312.5,12.23,-8.9,0,8.9,1.426,"K4III",1.423,"215.080676",-114.579252,-195.622462,"1.26-06","2.032-05","-1.051-05","5.79370012681124","-0.676402803548649","5.92927131319445-08","-4.3148417-08","",,"Gru",1,108893,"","23.4207069479382","",,
114018,114380,218676,,"","","","23.165942",-10.516719,118.7648,50.23,15.91,0,8.26,2.887,"G0",0.626,"113.997045",-25.29523,-21.67724,"7.9-06","2.787-05","9.01-06","6.06482937381673","-0.18355137407876","2.43521911743056-07","7.7133856-08","",,"Aqr",1,114018,"","6.09817663998785","",,
17067,17108,22924,,"","","","3.664845",-28.51149,60.2773,-22.61,-109.88,0,6.94,3.039,"F8/G0V",0.552,"30.401291",43.37349,-28.772465,"-3.39-06","-1.634-05","-2.821-05","0.959454174856735","-0.49761938324113","-1.09616373173611-07","-5.32713272-07","",,"For",1,17067,"","5.30151506678459","",,
105783,106125,,,"","","","21.497248",32.116708,377.3585,-3.27,20.27,0,8.52,0.636,"K2",1.226,"253.423557",-194.748965,200.620983,"-1.928-05","7.27-06","3.141-05","5.62796643728269","0.560542305877664","-1.58534073541667-08","9.8271733-08","",,"Cyg",1,105783,"","48.4841738708446","",,
41728,41846,72434,,"","","","8.532288",-26.703704,378.7879,-15.83,-0.46,0,8,0.108,"B9V",-0.022,"-208.259",266.709829,-170.218476,"2.314-05","1.759-05","-7.5-07","2.23374776747245","-0.466067556513742","-7.67460056319444-08","-2.230142-09","",,"Pyx",1,41728,"","78.8496917745377","",,
61926,62119,,,"","","","12.731217",-51.04431,165.8375,-73.4,-0.17,0,10.34,4.242,"G0",0.688,"-102.360616",-19.837849,-128.960616,"-1.112-05","5.795-05","-9-08","3.33302487128414","-0.890891269211601","-3.55853241527778-07","-8.24183-10","",,"Cen",1,61926,"","1.75065270838337","",10.41,10.27
55690,55857,99507,,"","","","11.447793",-9.940699,99.2063,-17.61,15.45,0,8.27,3.287,"F5",0.425,"-96.697558",14.077529,-17.125866,"-5-08","8.57-06","7.32-06","2.99702521496272","-0.173497929592511","-8.53756891458333-08","7.4903713-08","",,"Crt",1,55690,"","4.21890746567798","",,
47641,47776,,,"","","","9.740329",40.784574,387.5969,2.81,-0.27,0,9.05,1.108,"G0",0.876,"-243.603702",163.66445,253.184796,"-3.22-06","-4.2-06","-3.8-07","2.55001210120356","0.711825099546285","1.36232644236111-08","-1.308996-09","",,"LMi",1,47641,"","31.3906276913766","",,
109172,109518,,,"","","","22.185535",66.461379,105,-1.07,-3.54,0,9.09,-10.91,"B5",0.373,"35514.956309",-18265.513807,91679.108218,"0.00116187","-0.00118084","-0.00068535","5.80815949660932","1.15996988482897","-5.18750638194444-09","-1.7162404-08","",,"Cep",1,109172,"","2013724.24986239","",,
31812,31895,48265,,"","","","6.667144",-48.541955,85.3971,26.51,30.06,0,8.05,3.393,"G5IV/V",0.747,"-9.824884",55.678794,-64.000065,"-1.243-05","7.28-06","8.24-06","1.74545426358593","-0.84721694181882","1.28524106715278-07","1.45734992-07","",,"Pup",1,31812,"","3.8264848659511","",,
110312,110655,,,"","","","22.417455",-33.204596,32.3625,131.65,102.84,0,10.59,8.04,"K7V",1.312,"24.787399",-10.900581,-17.722687,"1.64-05","1.535-05","1.35-05","5.86887593575059","-0.579529521404096","6.38257210451389-07","4.98582389-07","",,"PsA",1,110312,"","0.0529663443891658","",,
47427,47562,84086,,"","","","9.697141",-32.191715,352.1127,-15.85,3.82,0,8.15,0.417,"A4IV",0.23,"-245.448735",168.962963,-187.589416,"1.248-05","2.426-05","5.52-06","2.53870545162403","-0.561851411951032","-7.68429683680555-08","1.8519882-08","",,"Ant",1,47427,"","59.3198439664973","",,
86647,86915,161212,,"","","","17.759241",-30.982189,106.9519,-19.66,-43.44,0,8.86,3.714,"G3V",0.671,"-5.775634",-91.510709,-55.0558,"-9.44-06","1.221-05","-1.931-05","4.64935843299927","-0.540741206776792","-9.53143695972222-08","-2.10603062-07","",,"Sco",1,86647,"","2.84708215979929","",,
19400,19449,,,"","","","4.165046",4.323643,91.659,49.01,7.02,0,10.09,5.279,"F8",0.565,"42.237358",81.053236,6.910191,"-1.942-05","9.86-06","3.11-06","1.09040653906287","0.0754618067968","2.37607184840278-07","3.403392-08","",,"Tau",1,19400,"","0.673596776222943","",,
111362,111713,214434,,"","","","22.629555",26.421817,555.5556,8.98,-1.36,-4.4,7.65,-1.074,"K2II",1.205,"465.843919",-174.697245,247.209014,"6.24-06","2.349-05","-5.28-06","5.92440372294235","0.461147708307172","4.35362685138889-08","-6.593466-09","",,"Peg",1,111362,"","234.207069479382","",,
52103,52254,,,"","","","10.676544",-78.492521,657.8947,-9.36,-4.53,0,8.94,-0.151,"K5",1.464,"-123.447669",44.570336,-644.670144,"2.345-05","2.327-05","-2.88-06","2.7951126379376","-1.36995293816802","-4.53785605-08","-2.1962059-08","",,"Cha",1,52103,"","100.09214583193","",,
69144,69366,124320,,"","","","14.199255",38.831214,207.0393,5.69,11.75,-7,8.84,2.26,"A2V",0.131,"-135.280291",-87.814559,129.81946,"1.399-05","2.27-06","4.7-06","3.71735629637661","0.677732540449061","2.75858984236111-08","5.6965607-08","",,"Boo",1,69144,"","10.8642562361707","",,
30275,30348,44434,,"","","","6.383409",28.621505,344.8276,4.12,-5.49,0,7.63,-0.058,"A0",0.06,"-30.331965",301.167202,165.179786,"-7.29-06","3.68-06","-8.06-06","1.67117252877533","0.499539500107629","1.99743236388889-08","-2.6616271-08","",,"Aur",1,30275,"","91.8755601666062","",,
93144,93437,177109,7212,"","","","19.030103",33.621257,260.4167,0.4,-1,-23,6.39,-0.688,"B5IV",-0.117,"57.774662",-209.015046,144.192752,"-4.55-06","1.834-05","-1.408-05","4.98206919496848","0.58680163957881","1.93925472222222-09","-4.848136-09","",,"Lyr",1,93144,"","164.134546670214","",,
3905,3915,4822,,"","","","0.837488",-6.194302,75.9301,165.83,-24.28,0,9.47,5.068,"G0",0.567,"73.679643",16.418488,-8.192895,"-1.422-05","5.937-05","-8.88-06","0.219253871707107","-0.108110959986659","8.03966526465278-07","-1.17712761-07","",,"Cet",1,3905,"","0.818087957945747","",,
90492,90774,170678,,"","","","18.519755",-11.890253,279.3296,11.43,-14.34,0,9.02,1.789,"F0",0.534,"37.078614",-270.809747,-57.552433,"1.479-05","6.06-06","-1.9-05","4.84846047087428","-0.207524060319959","5.54142036875-08","-6.9522281-08","",,"Sct",1,90492,"","16.764862660739","",,
109249,109593,210527,,"","","","22.200651",-48.167303,371.7472,8.62,-6.51,0,8.83,0.979,"K1III",1.27,"220.935077",-112.52458,-276.987168,"-7.4-07","1.781-05","-7.82-06","5.81211679567072","-0.840678028161987","4.17909392638889-08","-3.156137-08","",,"Gru",1,109249,"","35.3508613361997","",,
54971,55134,98055,,"","","","11.28736",51.161922,310.559,0.43,-15.25,0,8.87,1.409,"K0",1.057,"-191.378521",36.125369,241.901038,"-1.769-05","2.68-06","-1.44-05","2.95502393124111","0.892943986076748","2.08469882638889-09","-7.3934086-08","",,"UMa",1,54971,"","23.7903044588063","",,
94667,94962,181492,,"","","","19.324361",31.966322,625,-1.93,-2.92,-18.6,6.83,-2.149,"B3V",-0.085,"180.176633",-498.672645,330.887845,"-9.39-06","8.79-06","-1.758-05","5.05910595612709","0.557917564130109","-9.35690403472222-09","-1.4156559-08","",,"Lyr",1,94667,"","630.376478829487","",,
113833,114195,218321,,"","","","23.12637",-43.920417,73.3138,-11.48,-0.52,0,9.19,4.864,"G3V",0.679,"51.433006",-11.973059,-50.854744,"-1.05-06","-3.94-06","-1.3-07","6.05446945600466","-0.766555889059021","-5.56566105277778-08","-2.521031-09","",,"Gru",1,113833,"","0.987188301068396","",,
37556,37663,62941,,"","","","7.727825",-52.839528,625,-7.82,7.89,0,8.4,-0.579,"B6V",-0.035,"-165.009061",339.560887,-498.091773,"1.298-05","2.749-05","1.444-05","2.02313979426624","-0.922223736296759","-3.79124298194445-08","3.8251799-08","",,"Car",1,37556,"","148.456767505227","",,
22872,22925,282624,,"","","","4.933162",30.56709,145.9854,0.17,-21.69,23.2,9.23,3.408,"G2IIIevar",0.833,"34.652641",120.827709,74.240534,"7.67-06","2.718-05","-1.15-06","1.2914988832116","0.533496367884239","8.24183256944445-10","-1.05156087-07","",,"Aur",1,22872,"","3.77398352536586","SU",9.711,9.061
80509,80753,148439,,"","","","16.487766",-27.375539,83.1255,22.37,-74.03,0,9.6,5.001,"G5V",0.689,"-28.466588",-68.106664,-38.222827,"1.361-05","9.18-06","-2.649-05","4.31648714596218","-0.477793292441211","1.08452820340278-07","-3.58907567-07","",,"Sco",1,80509,"","0.870161772151997","",,
98292,98602,190490,,"","","","20.027835",62.153117,186.5672,16.22,-8.32,-1.6,7.74,1.386,"K0",0.998,"44.122602",-75.152344,164.962529,"1.563-05","2.35-06","-4.96-06","5.24327493507182","1.08477653505564","7.86367789861111-08","-4.0336498-08","",,"Dra",1,98292,"","24.2996489770323","",,
94874,95169,182008,,"","","","19.361268",26.635444,78.2473,6.53,-30.73,0,7.72,3.253,"F5",0.402,"24.402103",-65.548654,35.079215,"4.14-06","-4.03-06","-1.042-05","5.06876815001042","0.464876194396615","3.16583333402778-08","-1.48983244-07","",,"Vul",1,94874,"","4.35311359229638","",,
92255,92544,174273,,"","","","18.858692",-38.850508,120.919,1.28,-5.38,0,8.32,2.908,"A9V",0.351,"20.992025",-91.800394,-75.85135,"2.9-07","2.1-06","-2.46-06","4.93719410229913","-0.67806928222604","6.20561511111111-09","-2.6082976-08","",,"CrA",1,92255,"","5.98136079781274","",,
70167,70390,126394,,"","","","14.401909",41.039445,108.2251,-7.57,-33.89,0,7.74,2.568,"F5",0.487,"-66.015761",-48.013687,71.058269,"-1.178-05","-3.65-06","-1.341-05","3.77041108087154","0.716273436345635","-3.67003956180556-08","-1.64303356-07","",,"Boo",1,70167,"","8.18087957945747","",,
55998,56165,100018,,"","","","11.513859",41.286874,74.7943,93.33,-96.27,-1.8,6.95,2.581,"F5",0.456,"-55.747015",7.133492,49.351479,"-2.577-05","-3.082-05","-2.744-05","3.01432111617032","0.720591895111363","4.524766080625-07","-4.6673013-07","",,"UMa",1,55998,"","8.08351037390068","",,
39746,39859,,,"","","","8.14282",80.681123,900.9009,-7.18,-23.17,0,10.36,0.587,"K0",1.039,"-77.612471",123.522649,889.011188,"-2.657-05","0.00010123","-1.639-05","2.13178525341581","1.40815123410087","-3.48096222638889-08","-1.12331329-07","",,"Cam",1,39746,"","50.7224239892651","",10.418,10.298
71657,71883,127736,,"","","","14.702705",-81.462142,390.625,-6.68,-3.93,0,8.9,0.941,"K3III;",1.747,"-44.071836",-37.694787,-386.296087,"-2.63-06","1.44-05","-1.1-06","3.8491591366264","-1.4217825937153","-3.23855538611111-08","-1.9053177-08","",,"Aps",1,71657,"","36.6100228546543","",8.946,8.846
23893,23948,287516,,"","","","5.146897",2.125565,105,2.14,5.47,0,10.12,-9.88,"K5V",1.423,"22133.734104",97449.173593,3708.959511,"-0.00103343","0.00013387","0.00264988","1.34745443878136","0.037098104043945","1.03750127638889-08","2.6519308-08","",,"Ori",1,23893,"","779830.110523259","",,
105758,106099,203882,,"","","","21.492083",-73.005616,159.2357,36.16,-35.82,0,9.17,3.16,"F3/F5V",0.428,"36.864827",-28.408754,-152.28242,"-3.91-06","3.825-05","-8.08-06","5.62661408095048","-1.27418836752727","1.75308626888889-07","-1.7366026-07","",,"Pav",1,105758,"","4.74241985260244","",,
54779,54940,97839,,"","","","11.250817",-31.039185,243.309,-9.99,-12.58,0,8.89,1.959,"K3/K4III",1.378,"-204.473745",40.626935,-125.456004,"9.8-06","1.007-05","-1.271-05","2.94545687921224","-0.541735981658659","-4.84328866875-08","-6.0989561-08","",,"Hya",1,54779,"","14.3350760072812","",,
94145,94440,,,"","","","19.221073",74.144495,78.8022,-132.43,82.03,0,9.1,4.617,"K0",0.764,"6.765607",-20.439074,75.804074,"-5.75-05","1.272-05","8.56-06","5.03206506816087","1.29406556081079","-6.42038757159722-07","3.97692662-07","",,"Dra",1,94145,"","1.23936720482068","",,
74584,74813,135870,,"","","","15.289028",4.97108,164.4737,-29.45,21.74,0,9.13,3.05,"G5",0.885,"-106.772803",-124.290158,14.252122,"-1.683-05","1.644-05","1.727-05","4.00265811769575","0.0867617052368225","-1.42777628923611-07","1.05398494-07","",,"Ser",1,74584,"","5.24807460249773","",,
108280,108625,239826,,"","","","22.006068",60.456668,271.0027,10.54,8.01,0,9.03,1.865,"A5",0.312,"115.82994",-66.629239,235.767752,"-1.03-06","1.657-05","5.19-06","5.76117524811942","1.05516791779378","5.10993619305555-08","3.8833575-08","",,"Cep",1,108280,"","15.6314764264095","",,
38008,38115,56049,,"","","","7.810936",86.333776,473.9336,-5.92,-17.58,0,8.85,0.471,"A0",0.042,"-13.835437",26.962701,472.963688,"-6.3-06","4.207-05","-2.58-06","2.04489831486651","1.50680864223536","-2.87009698888889-08","-8.5230245-08","",,"Cep",1,38008,"","56.4416888175142","",,
96322,96628,184519,,"","","","19.64641",-62.889736,181.1594,9.75,21.63,0,8.42,2.13,"F0V",0.333,"34.492066",-75.004313,-161.255631,"1.484-05","-1.178-05","8.66-06","5.14341807760667","-1.09763296142951","4.72693338541667-08","1.04865199-07","",,"Pav",1,96322,"","12.2461619926505","",,
17299,17341,22872,,"","","","3.711563",51.173172,74.0192,199.06,-178.33,56,7.95,3.603,"F9V",0.578,"26.169713",38.3256,57.664639,"-1.063-05","0.0001111","4.5-06","0.971684808363484","0.893140336027935","9.65070112513889-07","-8.64568236-07","",,"Per",1,17299,"","3.15355202455072","",,
9752,9774,12889,,"","","","2.094858",-24.376038,46.6418,420.17,-56.69,24,8.55,5.206,"K1V",0.885,"36.253523",22.149203,-19.250257,"-3.496-05","8.997-05","-2.181-05","0.548432617114364","-0.425442125857656","2.03704164159028-06","-2.74840875-07","",,"For",1,9752,"","0.720443620415284","",,
66952,67165,,,"","","","13.764135",-48.715481,172.7116,-7.9,-1.43,0,11.15,4.963,"",0.92,"-102.015825",-50.778799,-129.782826,"-2.14-06","6.32-06","-7.9-07","3.60344212787254","-0.850245548662306","-3.83002807638889-08","-6.932835-09","",,"Cen",1,66952,"","0.901156044339704","",11.218,11.088
32368,32454,49233,,"","","","6.773832",-23.149331,105,-3.07,2.59,19.5,8.28,-11.72,"B4V",-0.148,"-18500.533176",90067.901073,-39312.89233,"0.00135481","0.00080091","0.00114662","1.77338501876693","-0.404032041129103","-1.48837799930556-08","1.2556674-08","",,"CMa",1,32368,"","4246195.63946313","",,
95732,96032,183956,,"","","","19.525705",13.166331,73.5294,45.7,26.07,0,8.54,4.208,"G0Vws",0.607,"27.843326",-65.960685,16.748432,"1.418-05","8.28-06","9.05-06","5.11181768364871","0.229795823920603","2.21559852013889-07","1.26390926-07","",,"Aql",1,95732,"","1.80634208316998","",,
15103,15141,20136,,"","","","3.253111",29.050337,641.0256,15.85,28.19,0,7.89,-1.144,"K2",1.206,"369.141151",421.617096,311.267819,"-6.508-05","4.4-07","7.658-05","0.851662461375973","0.50702403085354","7.68429683680555-08","1.36668976-07","",,"Ari",1,15103,"","249.804351871415","",,
